cuisineName,tagName
Continental,paneer mayo grill
Continental,pan grilled fish in lemon & butter sauce
Continental,pan grilled cottage cheese steak with herbed rice
Continental,pan fried veggies
Continental,pan fried sweet potato
Continental,pan fried lamb
Continental,paella
Continental,padova piccante
Continental,orange grilled fish
Continental,olive pomace
Continental,olive fried fish
Continental,mutton sizzler
Continental,mushroom n cheese
Continental,guillian chilli
Continental,cream and cheese soup
Continental,mushroom corn bake
Continental,mushroom butter garlic
Continental,mushroom broccoli butter garlic
Continental,mushroom and corn casserole
Continental,muigatwani
Continental,mugguccino
Continental,creamy stuffed mushroom
Continental,sourdough toast
Continental,meat steak
Continental,meat roast
Continental,pepper roast
Continental,bangers
Continental,brekkie
Continental,meat balls
Continental,meat ball soup
Continental,mash potatoes
Continental,flambe omelette
Continental,lobster bite
Continental,lamb stew
Continental,lamb steak
North Indian,lachha tokri
Desserts,rasgolla
Chicken,murghi
South Indian,kane fry
South Indian,gassi
South Indian,kane fish gassi
South Indian,kane curry
South Indian,kane lady fish
South Indian,
South Indian,kandhrai
South Indian,kallummekay
South Indian,kallummakkai
South Indian,narachad
South Indian,kallummakaya
South Indian,kallummakai
South Indian,kallumakkayi
South Indian,kallumakai
South Indian,kallappam
South Indian,kali rasbhari
South Indian,kaleja
South Indian,kalathappam
South Indian,kalan fry
South Indian,idicha kari
South Indian,milagu soup
South Indian,kai munchi
South Indian,murvai gassi
South Indian,murungai keerai
South Indian,murugu patiya
South Indian,murkul
South Indian,muringayila
South Indian,parippu
South Indian,mur mur gobi curry
South Indian,muntha masala
South Indian,munakkaya tomato curry
South Indian,munakkaya mutton curry
South Indian,mullangi fry
South Indian,mullangi
South Indian,mullangi avarakkai
South Indian,mulakkaya mutton curry
South Indian,mulakkada tomato curry
South Indian,mulakkada soup
South Indian,mulakkada pickle
South Indian,mulakkada curry
South Indian,mulakkada
South Indian,mudakathan keerai
South Indian,moru curry
South Indian,mooligai soup
South Indian,mooga gaathi aamti
South Indian,moode
South Indian,moode with roce
South Indian,moode with kadle curry
South Indian,pessarattu
South Indian,mirriyala royyalu
South Indian,mirapakaya mashroom
South Indian,mirapakaya
South Indian,pongadalu
South Indian,vangibath
South Indian,sankati
South Indian,milagu thattai
South Indian,milagu thaniya
South Indian,milagu thani
South Indian,milagu rice
South Indian,milagu karasev
South Indian,milagu jeeragam
South Indian,methuvadai
South Indian,methkut
South Indian,methi karabath
South Indian,menthya rice bath
South Indian,meen thala
South Indian,meen roast
South Indian,vachathu
South Indian,meen peera
South Indian,meen masala
South Indian,meen hulisaru
South Indian,meen chatti curry
South Indian,meegeren
South Indian,matto fish tava fry
South Indian,matti rava fry
South Indian,matti oil fry
South Indian,matti masala fry
South Indian,matti fish oil fry
South Indian,matti fish curry
South Indian,matti (boothai)naked fry
South Indian,matti (boothai) tava fry
South Indian,matti boothai rava fry
South Indian,matti boothai masala fry
South Indian,matti boothai
South Indian,mathanga erissery
South Indian,masala vangi
South Indian,manthal sole fish fry
South Indian,manthal
South Indian,manji naked fry
South Indian,manji masala fry
South Indian,manji curry
South Indian,manathakkali keerai
South Indian,manathakkali
South Indian,mamidi tandra
South Indian,mamidi kaya mutton
South Indian,mamassam igaru
South Indian,mallu's mutton roast
South Indian,malli rice
South Indian,malenadu
South Indian,makina
South Indian,palakooralguru
South Indian,majjigacharu
South Indian,madike mushroom masala
South Indian,madike mix veg masala
South Indian,madike baby corn masala
South Indian,madike
South Indian,madhipal
South Indian,madhiphalam
South Indian,maamidikaya
South Indian,mamsan
South Indian,lemon sadham
South Indian,kuzhukatti
South Indian,kuzhambu kalakki
South Indian,kuttu
South Indian,kuttanadan
South Indian,kuttanadam konchu
South Indian,kurukku kalan
South Indian,kurle recheado
South Indian,kudampuli
South Indian,kudal gravy
South Indian,kudal fry
South Indian,kudal
South Indian,kuchi mutton
South Indian,kozhukatta
South Indian,kozhippathil
South Indian,kozhikkal
South Indian,kozhikaal
South Indian,kozha katta
South Indian,koya katta
South Indian,kovilpatti
South Indian,kova karjikayalu
South Indian,kova kajjikaya
South Indian,kajjikaya
South Indian,kounjupitta fry
South Indian,kouju pitta fry
South Indian,kouju pitta curry
South Indian,kosar dates
South Indian,korumamidi
South Indian,korra sankati
South Indian,korra pusa
South Indian,kori thali
South Indian,kori gassi
South Indian,koraminu fry
South Indian,koraminu curry
South Indian,konjii vegetable
South Indian,konji crispy vegetables
South Indian,konji crispy lamb
South Indian,kombdyachaa
South Indian,koli varutha curry
South Indian,koli rasa
South Indian,koli liver fry
South Indian,koli fry
South Indian,kola urundai
South Indian,kodubale
South Indian,kodbele
South Indian,kobbari vunda big
South Indian,kobbari undalu
South Indian,kobbari kova
South Indian,kobbari boorelu
South Indian,kobaripodi
South Indian,khymanu unndo
South Indian,khymanu khurmo
South Indian,khymanu kadan
South Indian,khaima undalu
South Indian,kesri bath
South Indian,keshri bath
South Indian,kesaribath
South Indian,kesaria thali
South Indian,keeri muttai
South Indian,keerai rice
South Indian,keerai masiyal
South Indian,keera masiyal
South Indian,keenthai
South Indian,muttilu
South Indian,kearala
South Indian,panna pazham
South Indian,kayappam
South Indian,undampori
South Indian,gurala undalu
South Indian,kavipp
South Indian,milagu pattal
South Indian,karvapaku kaju rice
South Indian,karvapaku
South Indian,karuvepllai brain roast
South Indian,karuvepllai
South Indian,karuvepillai rice mix
South Indian,karuvepilal pepper prawn
South Indian,kariveppilai milagu mutton
South Indian,kariveppilai
South Indian,kariveppila fish
South Indian,kariveppila
South Indian,karalozhambu
South Indian,karakuzhambu
South Indian,karakulambu
South Indian,vathakulambu
South Indian,karaboondhi
South Indian,karabondi
South Indian,karabath
South Indian,unakkameen
South Indian,kanjiyum
South Indian,payarum
South Indian,kane tawa
South Indian,kane tava fry
South Indian,kane rava fry
South Indian,kane rava
South Indian,kane naked fry
South Indian,kane masala fry
South Indian,puli rice
South Indian,puli inji
South Indian,prawns theeyal
South Indian,prawns thali rice
South Indian,prawns thali
South Indian,prawns tawa roast
South Indian,prawns tawa
South Indian,prawns tava fry
South Indian,nilgiri
South Indian,tokku
South Indian,prawns mango curry
South Indian,prawns kizhi podhi
South Indian,prawns kizhi
South Indian,prawns kambil korthathu
South Indian,chemmeen
South Indian,prawns chatti curry
South Indian,prawn gassi
South Indian,pothuraju pulao
South Indian,pothu roast
South Indian,pothu masala
South Indian,pothu fry
South Indian,pothu dry fry
South Indian,pothu curry
South Indian,pothu chilli
South Indian,poth roast
South Indian,poth pepper
South Indian,poth ginger
South Indian,poth garlic
South Indian,poth fry
South Indian,poth dry fry
South Indian,poth curry meal
South Indian,poth curry
South Indian,poth chilli
South Indian,pork kai munchi
South Indian,poricha koli
South Indian,kaadadi
South Indian,poondu thuvaiyal
South Indian,poondu milagu
South Indian,ponni rice
South Indian,pongle
South Indian,pongali
South Indian,pillochathu
South Indian,chatti curry
South Indian,uttappa
South Indian,uthappa
South Indian,pulissery
South Indian,pidiyum
South Indian,kozhiyum
South Indian,phakhal
South Indian,peserattu
South Indian,peserat
South Indian,pesarattau
South Indian,peruguvada
South Indian,perugannam
South Indian,avvakaya
South Indian,pepper thattai
South Indian,pepper thanjavur
South Indian,peddamma potel
South Indian,pazhmpori
South Indian,pazhampori
South Indian,pazham
South Indian,nirachath
South Indian,pavakkai
South Indian,pavakka
South Indian,theeyal
South Indian,pattani masala
South Indian,patrodde
South Indian,patchimamidi
South Indian,parottta
South Indian,parippu pradhaman
South Indian,parippu curry
South Indian,parapu poli
South Indian,pappundalu
South Indian,pannaiyarum
South Indian,paneer kai munchi
South Indian,paneer ka salan
South Indian,pandumirchi pickle
South Indian,pandu mirchi veg pulao
South Indian,pandu mirchi pulav
South Indian,pandu mirchi pickle
South Indian,pandu mirchi mushroom curry
South Indian,pandu mirchi
South Indian,pandu mirapakaya
South Indian,panasa katha
South Indian,panasa
South Indian,panakam
South Indian,palakkad avial
South Indian,palaiyasoru
South Indian,palada pradhaman
South Indian,pala kova
South Indian,pakundalu
South Indian,pachi mirpa
South Indian,pachai milagai
South Indian,pacchi mirchi
South Indian,ottappam
South Indian,othappam
South Indian,ootappa
South Indian,oorugai
South Indian,oodalu
South Indian,kuthiraivally
South Indian,utthapam
South Indian,uttapa
South Indian,uthappaam
South Indian,nonbu kanchi
South Indian,nimma kaya
South Indian,neyyappam
South Indian,neyyapam
South Indian,neypathal
South Indian,neychor
South Indian,ney pathal
South Indian,neti pulao
South Indian,nethily
South Indian,nethilli
South Indian,nethi
South Indian,aviri kudumu
South Indian,netheli
South Indian,nethallu
South Indian,nermeen
South Indian,nenthra kaya erissery
South Indian,nenjelumbu
South Indian,nemmeen
South Indian,nellikai
South Indian,neimeen
South Indian,naymeen
South Indian,nattusakkarai
South Indian,nattukozhi
South Indian,nattukoli
South Indian,nattukodi
South Indian,nattu sakkarai
South Indian,nattalu small fish
South Indian,natheli fry
South Indian,nathalie fish fry
South Indian,nang tawa
South Indian,nang rawa
South Indian,namma style
South Indian,nalli masala
South Indian,nalli koli saru
South Indian,nalli koli fry
South Indian,nalli ka salan
South Indian,nalli gravy
South Indian,nalli fry
South Indian,nalli bone dry
South Indian,naiappam
South Indian,nai roast
South Indian,nahari
South Indian,varutha
South Indian,mutton uta
South Indian,thalakari
South Indian,mutton thalakari gravy
South Indian,mutton thalakari dry
South Indian,mutton thalakari semi gravy
South Indian,mutton thalakari
South Indian,mutton thalaikari
South Indian,mutton thalai kari
South Indian,mutton thala mamsa masala
South Indian,mutton thala kari roast
South Indian,mutton thala kari fry
South Indian,mutton thala kari
South Indian,mutton thala fry
South Indian,mutton thala dry
South Indian,mutton thala curry roast
South Indian,mutton thala curry
South Indian,mutton thala head masala
South Indian,mutton thala head fry
South Indian,terakal
South Indian,sukha
South Indian,shukka
South Indian,mutton rost
South Indian,mutton potti
South Indian,mutton poti
South Indian,perattal sadham
South Indian,mutton peralan
South Indian,rassa
South Indian,patrade
South Indian,patha
South Indian,mutton pacha
South Indian,nully soup
South Indian,nulli rochan
South Indian,nenju chops
South Indian,nanjil kari
South Indian,nalli rogan
South Indian,mutton nalli
South Indian,mutton gassi
South Indian,muttai piratal
South Indian,muttai peratal
South Indian,muttai kari
South Indian,mutta laaba
South Indian,milagu
South Indian,kuzhi
South Indian,kundapuri
South Indian,mutton kudal
South Indian,mutton kosa
South Indian,mutton kongu
South Indian,mutton kola urundai
South Indian,mutton kola
South Indian,mutton khaima
South Indian,keema muttilu
South Indian,kari omelette
South Indian,kari kola urundai
South Indian,gongora
South Indian,galafi
South Indian,eirachi
South Indian,eeral
South Indian,chettinnadu
South Indian,puliogare
South Indian,puli sadham
South Indian,ugrani
South Indian,ugaani
South Indian,udipi
South Indian,udin vasa
South Indian,uddina vade
South Indian,sillu karupatti
South Indian,udangudi
South Indian,panakarkandu
South Indian,karupatti
South Indian,kolukattai
South Indian,muniandy villas
South Indian,tomota rice
South Indian,munakkaya
South Indian,munagakaya
South Indian,mullakkada royyalu
South Indian,thotakoora
South Indian,thooyamalli
South Indian,thoothuvalai
South Indian,thoothukudi
South Indian,uppuma
South Indian,thengai sadham
South Indian,thekkan mathy
South Indian,thari unda
South Indian,thaninadam veg stew
South Indian,thalai kari mutton
South Indian,thala kari masala
South Indian,thala kari fry
South Indian,thaen kuzhal
South Indian,teluginti
South Indian,teekhat
South Indian,kolambi fry
South Indian,tawa meen roast
South Indian,tawa meen
South Indian,tapala chekka
South Indian,tanjore poli
South Indian,tamarind rice
South Indian,tamalapaku
South Indian,tale mutton fry
South Indian,tale mutton dry
South Indian,tale mutton
South Indian,tale mamsa saru
South Indian,tale mamsa fry
South Indian,talawa mutton
South Indian,talawa machi
South Indian,taati tandra
South Indian,sunundalu
South Indian,sunnunda
South Indian,sunnudalu
South Indian,sunnipindi
South Indian,sunnindalu
South Indian,sunni vundalu
South Indian,sundakkai
South Indian,sukku malli
South Indian,sukkina unde
South Indian,sukha mutton
South Indian,vaval
South Indian,paarai
South Indian,tomato bath
South Indian,sorapittu
South Indian,sorakaya
South Indian,sora pittu
South Indian,solkadi
South Indian,sole fish lepo curry
South Indian,sole lepo red masala fry
South Indian,sole lepo rava fry
South Indian,sole lepo naked fry
South Indian,sole lepo green masala fry
South Indian,shyavige bath
South Indian,shunti kashaya
South Indian,sheviyo
South Indian,shevige
South Indian,kizhangu
South Indian,semma yata pulao
South Indian,seema yaata pulao
South Indian,sathu pal
South Indian,saru
South Indian,sarkara varatti
South Indian,samber
South Indian,sambaru
South Indian,sambarsm
South Indian,sambaram
South Indian,samai
South Indian,samabar
South Indian,salem kari
South Indian,virunthu
South Indian,sago vodiyalu
South Indian,sago bullets
South Indian,saggubiyyam
South Indian,rrr veg curry
South Indian,rr veg family combo
South Indian,rr special royyalu
South Indian,royyalu pulav
South Indian,rice bhat
South Indian,rice bath
South Indian,bath & khara bath
South Indian,rayyalla pulao
South Indian,rayalavari
South Indian,rayala seema mutton fry
South Indian,rayala prawn dry
South Indian,rawa kesari
South Indian,rawa fish fry
South Indian,pachi chinthakaya
South Indian,rava fish fry
South Indian,ratnagiri mastani
South Indian,rajugari veg pulao
South Indian,raju gari veg pulao
South Indian,raju gari shakahara pulav
South Indian,raju gari sakaram
South Indian,raju gari pulao
South Indian,raju gari mutton pulao
South Indian,raju gaari shaakaharam
South Indian,ragiball
South Indian,ragi stew soup
South Indian,ragi stew
South Indian,ragi sankati
South Indian,ragi rotti
South Indian,ragi puri
South Indian,ragi murukul
South Indian,ragi mudha with veg curry
South Indian,ragi mudha with dal
South Indian,ragi mudha
South Indian,ragi moore kazhi
South Indian,ragi manni
South Indian,ragi malt panakarkandu
South Indian,ragi khali with tomato gravy
South Indian,ragi karapusa
South Indian,ragi karampusa
South Indian,ragi ball with mutton sherva
South Indian,ragi ball
South Indian,raghi mudda
South Indian,raggi malt
